RestrauntID,Cuisine,Rating,NumberOfReviews
UJe9_p6NEl0kA6xHVo5PKw,spanish,4.5,39
Yr49BAESF-dja2yEC7JC_g,spanish,3.5,50
t3WXZ8U6espLzY5YQ1Ocsg,spanish,4.0,170
8Pl_W9o-scGOZ0zrpMY4BA,spanish,3.5,120
XPZxsUABgJEM5qyT0Bc6Ug,spanish,4.0,76
kEC66zgpguVsizQeCAJoCg,spanish,4.5,179
4G3kky54YzD3jm5OVxD7Kg,spanish,4.5,133
N7Lt-uH4KPAlSeTFSgED2g,spanish,3.5,30
LvzN8TrUGJRj_UkJV0cAtQ,spanish,4.0,1943
arjGljFEF5MQ9W2Q_GGCgg,spanish,4.0,518
zba7MpRrfl-T6V0XkbgYgQ,spanish,4.0,145
DEvNXiPDVR6_LMmN3Rl9dQ,spanish,3.5,21
pXA2UgJEHNNonaGPAXuFzg,spanish,4.0,58
wp2Qn2XY9axHi4TMYqRNFw,spanish,4.5,14
Ac8y23odvFOIQSKdrV63Uw,spanish,4.0,340
46TtO4w6wzovwA7uA7yRCw,spanish,4.0,77
al9HKZ3kCJipAJW4uxzj4A,spanish,3.5,1561
lUQR6cZlHHKXOksH5xOTqA,spanish,4.0,319
LI6r2gaOFSZE93BKx8ULUQ,spanish,4.0,146
2E2f5H4SltGyD8ciTu8AKg,spanish,4.0,724
4-kYGYagcUzQkZuih8v-SA,spanish,4.5,151
J6EsXebZbacSOoIjpQRocQ,spanish,3.5,123
FsAhO_JOsoKWBOm_SIS6Sw,spanish,4.5,25
tMQrubXDFgks8iZstei93w,spanish,4.5,6
zekbMn7KWtzxTFLtfEqb1w,spanish,4.5,683
oURfEfjMAhS7KXGfTpyecQ,spanish,4.0,122
Z16VudvRJkHtqzqADzCbfw,spanish,4.5,14
8QnDeEDw4PUTxjsfflrrwg,spanish,4.0,786
q1uIqB8PvyCCX8TajaRYBg,spanish,4.0,1170
PjISf4rkN5UO-lHLmrdZjQ,spanish,4.0,75
mcviVVgOj4jSzmyhQeEY5Q,spanish,4.5,49
tW8a8-MX_lVoshmKRLUuHQ,spanish,4.0,750
UYHlResz9YaunMnWU6XaPQ,spanish,4.0,76
Fwu9oBE8wEjh0cxxzuY2_w,spanish,3.5,270
tBPbg9RuXPOPbdxyGitZbw,spanish,3.5,47
e1701VvvJIr-SC-b6KGo7g,spanish,3.0,13
FPGPTHWf5wXDsTJeMTqhGA,spanish,4.5,18
W5gIdWrPERIKd-LxbR6H8w,spanish,4.5,6
be7zagjfrCYN9EQ5ijld5w,spanish,4.0,175
h1PbZq4nIk11mh0Qm210Zw,spanish,3.5,46
aJqjC4uAo6vhOpsVNCiMDA,spanish,4.5,263
mOUsnTTJQb8ByBxIo51CeQ,spanish,4.5,22
0qDyDGsZDGZ-34LuAJFQGA,spanish,4.0,43
jmLuDeuW89jC1tERmq2bhg,spanish,4.0,184
BOTUl0eXbN3lE8zr712a1Q,spanish,4.0,14
31XD1NbLOoZ-cclsfdf97Q,spanish,4.0,142
sjk8adZeERQnD5yK5laJJw,spanish,3.5,71
1sQ3iVEs3O7uqUVhyrirUA,spanish,4.0,51
XZHE7vGtB_bSS7-Ha9nIpQ,spanish,3.5,40
WpcjsEyeAMDnJR9fxAfllA,spanish,2.5,2
vo1Vw6i0-zJ6fpe1M3zqjA,spanish,3.5,27
BunC3vD5EEiixraE-qFZXw,spanish,5.0,1
boAhj2syzMciYj6eKKTWqw,spanish,2.5,2
4fKYXE90bvuAyY_DvC2LOg,spanish,3.5,222
G65jVYSAYE-74TCcnU2n8A,spanish,4.0,109
6o0ik4agLEB0mlDlkPVprA,spanish,4.5,149
HQvoYl8ARul4clhmlg6sXA,spanish,4.0,1
HApdNNztx8Q7VF_9vkoAUA,spanish,3.5,771
9x_PxjO25TNHsQFe2XSXtA,spanish,3.0,107
n9tnmfpCYjO5jsBY2x8ghg,spanish,4.0,92
oRoXd9qWF0muVu_ht6yr-g,spanish,4.0,56
sRJPc3snzEkZ9EGO8uN3Xw,spanish,3.5,3
lqnI_jISnH7RZWlPtKkViQ,spanish,5.0,65
G6mFQxCCmpoHGlGNz4T2Ug,spanish,4.0,181
zR4kawniWM6BceKJfEoSAQ,spanish,5.0,54
pEyFR7rZDjOuOY3HkV57-A,spanish,4.0,58
uqnJ8VHEudhb0t84_R9fvw,spanish,4.0,97
VISwpz_sdcgN04k1SuC0yw,spanish,3.5,267
ciJa_WsJTzeWunfRbs5vfA,spanish,3.5,23
qMHzIYzoHYe55I7L65iEQw,spanish,4.0,443
NUmMCPWyrQAfTJEW-KGHkg,spanish,4.0,54
IWYjJnnKWoKsEEe7-991-A,spanish,3.5,103
IiEk3sTeVc-1xYaKztz2Uw,spanish,3.0,28
hlQWGwlAu_b5BAXMF7Ihbw,spanish,3.5,38
UKDOoYu_g1HYBvs5TpdG6w,spanish,4.0,404
gEEqoeSekTOjRVmyY4fplA,spanish,4.0,749
n6nxNv-jZNEPJq4cEiul2A,spanish,3.0,24
JpUmsVDjA0zjygYcoskq2Q,spanish,4.0,299
wUet3lZU0mZ4-hVb9QKgjg,spanish,5.0,15
B4pHSgWZY7dyX_YVRQcQLQ,spanish,4.0,81
gW3KOWa75fYsy8j2b0jkmQ,spanish,4.5,37
Um7YmWmIas5Z9upab0kG4w,spanish,4.0,40
bVoMSENCVORvxeEVwkh7AA,spanish,4.0,413
BEnhDZrulF_-2Fl-nleWag,spanish,4.5,133
JamSV3KHacnssRP5IfUD1w,spanish,3.0,50
3koQihtL0aIYzjJweMLDnw,spanish,4.0,21
L3FHg9JUo8j4nufA80C6tA,spanish,4.0,39
TTGqDbPlAltW77Jr6JDeQQ,spanish,4.0,110
Sq_rG-TCyxnajp6jae89SA,spanish,4.0,226
Y8Fj6nhoWrMuPR1rlzfZXw,spanish,4.5,114
0hhGgH7-tI3XlxlpAcDdGw,spanish,4.5,9
tTOVOkgXehSp4fhzGFbpsA,spanish,4.0,37
-nPEB-Ad0HzWfHR4VH-TlQ,spanish,4.0,13
eoz2NahxyivVRs8Ll9Ljjg,spanish,4.0,184
LXsufIiUK69ZPjS7gId-cg,spanish,4.0,34
RMbj2p1uwuL51CRZrEeYYA,spanish,3.5,37
yjAhpQ8eNM9X8FdAPXTiTA,spanish,4.0,177
yJbUy3tzkL46BtrH0Ff0Tw,spanish,3.5,199
dqJsAPlCaS1105HC1lWRyQ,spanish,4.0,34
B73kcWdUixrovBU2JXjoZA,spanish,4.0,35
v9v72t3Q37HaaFPNu7_vxA,spanish,4.5,43
wTCR-EUTLX4UoPUPdxWVJg,spanish,3.5,671
08TuPi2yK7tC6TeeIO-5Hg,spanish,4.0,87
P7RpZRG_pHokXA1D29u8wg,spanish,4.0,36
Lw044EfH1h3XhUhri3ExfA,spanish,4.0,362
hDgpiXE5_d4Is1sJ5kUBQg,spanish,4.0,673
wcxXuWG97E7y8XKC1cx6iw,spanish,2.0,12
-xeLK9VppWFh6AtP26Hxpg,spanish,4.5,66
5qaf_dwsqXo2ne9SkLyDhQ,spanish,3.5,342
kNSM5GN0AFmN06l_9Vyjgw,spanish,4.0,147
bL_SxpTTk8Y25mRFmhap6w,spanish,4.0,330
X90sgtmcR-FdUndlbA3EyQ,spanish,4.5,16
Vd7BOoV2q7qBCNzfGSRf_w,spanish,4.5,35
8KH_gonWVbrqkPgSVD1fpQ,spanish,3.5,308
LOqo5ftcUbWm4Xn-KgqhnQ,spanish,3.5,144
I3wIxlUbLXwnq70_rwQruA,spanish,4.5,267
P24zWPRDFCWo-IE-SvdIdQ,spanish,3.5,72
ED2I3t5rOf81cddCsLA4tw,spanish,4.0,247
3km5RrRp0sr0axrcL_lb-w,spanish,4.0,216
_ZbDZKrG5bE10hMUk3vnRQ,spanish,4.0,177
09-VdEHo3bTiv3wRmJcBnQ,spanish,2.5,258
l2b6HJGarUxoeLnM9syTmg,spanish,4.5,90
faArSCx1j_7skPr6RQbpIw,spanish,5.0,8
vzAZ0wX0eY4EDh4CSly3Dg,spanish,3.5,174
76B7-T4f1EdsQsoI0NM9Wg,spanish,4.0,412
myZKkxpA6i23KtGHXClmwQ,spanish,4.0,27
W_pQorY2cELJAEHjK5q_tQ,spanish,3.5,47
U1rA6SLeS_jMwqm1Vo0yaQ,spanish,4.0,207
5jLva_lspl1DbcjbuNzvQA,spanish,3.0,2
1lFzpfKYgzm6OYbZYHIzoQ,spanish,4.0,76
bfINnLLGe9sIe8rdbkZkUw,spanish,4.5,22
UpCHmvRNZWHaLsf6PHdDug,spanish,4.0,41
yrrAP53OfpOTcWmkzJhBBw,spanish,3.5,14
bF8H0B4X5qwcCfwCwneuzA,spanish,5.0,13
xDes9swfd7OUV9kh-cLmsQ,spanish,4.5,40
srhEv1OqoK9W5JRdiMWDyw,spanish,4.0,1282
q6FcRtW3ZoQ-hynSCSa8Ig,spanish,4.0,453
ETk3_Es7T4CYtFfFbQFmZw,spanish,3.0,4
2uVut84nu_1J1iXRoXRMiQ,spanish,4.0,160
qFtwAqz_hQFrXYKHOXfVNg,spanish,3.5,209
6CaGhpvNWMazJZL1v_JkCA,spanish,4.5,157
ZXXSmNCWr9uBo2NuH6tTbA,spanish,4.0,26
a9u5bv3PvRLfsIcELLiYIA,spanish,3.5,11
P8PGGzxZeMm6Na5gYqvudw,spanish,4.0,371
zlZ64IpM7L8_-FN6E8OrjQ,spanish,4.5,8
hw8ziubXsFocun6KR04VVg,spanish,4.0,599
2qXRHP_Z7_PbG0WCAStzVg,spanish,3.5,136
MRFexct4AaQakd2OVuj6hA,spanish,2.0,1
4C9uO4dRUFW-QPLDfIqibA,spanish,4.0,15
CLYgWtV0g0t96I2PMysfrA,spanish,3.5,250
m77JIwHI2izkARrQUehKKA,spanish,3.0,51
qBUaXlExzI85xpykKw8e6A,spanish,3.5,326
JUP-LPfEl0roybngtY-4lg,spanish,4.0,35
sQ7ENDHnfF9dIHhYrI8oHw,spanish,4.0,438
-sfIp9hwE4e7aJCg-f4hgw,spanish,4.0,162
uY4yQ3lTQr1-NDkCEgvC1A,spanish,4.0,10
PnuHBmeuUH-BhnqNS39QJw,spanish,4.5,14
5wMhIUdl9d3WJZpIW8dxDQ,spanish,4.0,99
9ivlhkLcaETZmtwuk2gyYA,spanish,5.0,65
gQ3T-1I2BFq51zGboiIsyg,spanish,3.0,3
I1AqEw-O6spamgtJLNPjBg,spanish,4.5,232
24p-MWh8_jZWLZnR9X2NgQ,spanish,4.0,195
IjqtHEq9l0Wpi1dx_0mIKg,spanish,4.0,22
qpkFmGyvbZv-g2fbwyNQUg,spanish,4.0,354
-bdxB20YveudeyL63chscg,spanish,4.0,494
DsUkklUsDvNPa2naRqcz3w,spanish,4.0,23
8knc30wyUEQzwdqG0C8m4Q,spanish,4.0,145
RosZiNt23_DNk-8qXiC4Tg,spanish,3.5,20
ef5H_0iuBy3T4NIpUOpLDw,spanish,4.5,102
jSUUcyV76hlCBAyHWAOm0w,spanish,3.5,319
jtFkc3mJBCtjUzR8sS6E3Q,spanish,3.5,86
6Bp2kHo6bY9wzFDQrHIA6Q,spanish,4.0,31
2cEDaW2j_oLGRm7adc6cJA,spanish,2.5,3
mn59mvZO0Op_Z-RvROgX6Q,spanish,4.0,177
rI2AEfnQVvnFoWn2De96Qg,spanish,4.0,248
6E1FMOKa4NvVEIo3ftT7bA,spanish,3.0,824
RPXTySuWyKSeRZp7kV50KQ,spanish,3.5,15
W7MJiJZ9-R-txtvVbLQnCw,spanish,4.0,41
Ks_oErah1mfkGEDij9lMhQ,spanish,3.5,104
acOXnzN2jRvwMecC2JYyAQ,spanish,4.0,24
ogZznMF4Rv-10Ob6gDagUw,spanish,4.5,7
liaw_m73XvOmEiB8e1Vqkw,spanish,3.0,1176
UmMANzkKokdXcnwG-zQNIA,spanish,4.5,20
a5enx8VGA-MDRIkCYOqY0A,spanish,3.5,84
1Cqn-ISALp1zTcb8Y4W14g,spanish,3.0,80
McJlk6ywvzcolSd0YElROQ,spanish,3.5,171
5Ec833fc4zNdsPxujH5JSw,spanish,4.0,30
SYQbTKjuKc0YRDBgHfydJQ,spanish,4.5,2
4IQh44QquZgbSD-bLYnfeA,spanish,4.5,4
Qqfnci5KEBIHJKzb_Ntxzw,spanish,3.5,23
uQGP-klLeb26JxB95oDDyA,spanish,4.5,7
4xDe1yQvZMZ09bEBzH8AJg,spanish,4.0,1
8RKjypjkyJSV8XGqESn4SA,spanish,4.5,171
Bt7ooq1MSsQ9rueVTMO-XQ,spanish,3.5,127
6dSiCqC9x51PZRMOvdQTpA,spanish,4.0,774
0ALbdMnTBX0vkSPLzIDMlw,spanish,4.0,356
b8J-hvOyE9D7fc0sFJ8HUA,spanish,4.0,237
fjGTnLTvt64N8sk0_MZcGA,spanish,4.0,320
DLvwMQNjhR1ewCmX_lnqgQ,spanish,3.0,18
PoQyxTfzh4nIan1prDP5Zg,spanish,5.0,2
VRu9zrlgoKcTitLzOg1sZg,spanish,4.0,54
9PEO2Cr7Yo3bqHj23QdA2g,spanish,4.0,20
micDEslexkJF7jysBtw1_Q,spanish,4.0,37
1L5gZecCOPs-hoIjms-JxQ,spanish,4.0,197
9VrSzmouKULrGH3gbqNd3Q,spanish,4.5,33
xxRp7CS0BOgecjlMDU9klA,spanish,4.0,225
AZXFB9GbuztHtq4E223cag,spanish,3.5,2
eAyoibavCmxXKfobGk-TWA,spanish,3.5,60
TkBJW-GIJF_6wW1OG3i-8A,spanish,3.5,885
nhi9FmOZvn9I9pV7CFIBUA,spanish,5.0,2
WIe7Qi3uOoMKU2ZbHfTGew,spanish,4.5,151
zMHbkyLR1eKgMhP730GhuA,spanish,3.5,44
LlIoIrGQFgrrutr3j5PS2Q,spanish,4.0,2
6DuF6hi1gwmdWS2ZgkI2Zg,spanish,4.5,13
k36g20Xr_xOTz_Ap2oG3Zg,spanish,3.0,43
edvR9-uj3ua94b4GzMF9Uw,spanish,3.5,30
v4y5LHllg-8_YJoInaORHw,spanish,3.0,75
vG0yzJh0hxs2SWAOT50Kqg,spanish,4.0,39
qVp_cMZQUyr0mI-gkxqAOQ,spanish,4.5,11
5QTvF4tHAwViCRScDlSrEw,spanish,4.0,19
F0R85lX83MSfvgsJ3sXI4g,spanish,3.5,8
XSnTuDnpKNETNolAHSNbhw,spanish,4.0,128
nyGlRvLLaba_twUIuxjz5Q,spanish,4.0,20
6S62Z7e0UP82shutXERUzA,spanish,3.5,309
XzM4Wh42H2ZMeAkz6gXo0g,spanish,3.0,25
RwwUgOdJ6rTF7MSSwujjlQ,spanish,4.0,35
y7Mut2uvQ_5-3w-TYc3yyw,spanish,4.0,23
ppnry6cMiJt1C0Boi6jUag,spanish,3.5,155
dXqRGDXJO9e8h_xLj5c_ww,spanish,4.0,10
euyWveJqymBWYkwAV2h6UA,spanish,3.5,43
Qq_YecqcQ8dhC1P-SWXPOQ,spanish,4.0,181
2FkCvnpcAqvg2ziOgz-71g,spanish,4.5,39
s7zNsxCvi1V7w-4kaoczzQ,spanish,3.5,264
IjQfRNt5Xp4AQEyEJfJ46Q,spanish,4.5,16
A0kA5AIRi_A0dlF3pv0FcA,spanish,4.0,45
hMTG973Y4QX1XhEC6SCTKw,spanish,4.0,130
uOKv62ooXVVBR69ZmlWo2A,spanish,3.0,32
708ElUjoqZisK-wggzjpcw,spanish,3.5,73
fb4rR42U1JCK2FX5sqsTdw,spanish,4.0,22
MvLCuHIcEPvZ12RZdsSckA,spanish,4.5,121
8dlS098gFHDyH8kj9qRTuQ,spanish,3.5,77
r489AYxavXNSiq54QfnBSg,spanish,3.5,71
_e0L96XNnsOhvoQI2uZ2yQ,spanish,3.5,85
7TTaKaS1jSAXxWMQtWLESw,spanish,1.5,5
x2WubWdziN7qqUZehdp1PA,spanish,4.0,205
36C1DDb_8WatJkMt-pg4Iw,spanish,3.5,93
k7EVhTreYmOnU8_xxTheGQ,spanish,3.5,18
x7Y30Y_LUMuDRBejmNRrCQ,spanish,4.0,321
m6p_huTMlmMvUNkxDL1YCQ,spanish,4.0,101
Ax5X-g4lNwm90j497gWhiA,spanish,3.5,344
eEo3SmqjLZzm6vApdOoLPw,spanish,3.5,8
XDHXX-xusHhQeOdN4Xn98g,spanish,4.5,138
hgsodKhYFrzhZX5-DLc8QA,spanish,3.0,727
gw0b2DpVsRsVJP6Y6JXeAA,spanish,3.5,239
rdBXvbb8GVRKP13-yKfYcg,spanish,4.0,3
vfxQznYWTfhEcfUlUUqrVg,spanish,3.5,45
0L5EB4bQE7Xa3t2u_CC9IQ,spanish,4.5,14
qLLxS7RwNEjP_jq_KQrPfA,spanish,4.5,1731
